Time s	       Force Beam 1Å  N	Force Beam 2Å  N	Force Beam 3Å  N	Force Beam 4Å N	       Vertical ForceÅ  N	Force Beam 1Ç N	Force Beam 2Ç N	Force Beam 3Ç N	Force Beam 4Ç N	Vertical ForceÇ N
3.954000	18.09	3.34	8.42	5.92	35.78	-5.65	5.63	-6.20	5.83	-0.40
3.956000	18.12	3.23	8.48	5.84	35.67	-5.41	5.66	-6.36	5.85	-0.26
3.958000	18.45	3.56	8.48	5.95	36.43	-5.65	5.55	-6.20	5.80	-0.51
3.960000	18.12	3.72	8.53	6.00	36.37	-5.57	5.49	-6.42	5.80	-0.70
3.962000	18.34	3.50	8.34	5.92	36.10	-5.60	5.49	-6.12	6.05	-0.17
3.964000	18.12	3.61	8.31	5.89	35.93	-5.49	5.71	-6.28	5.69	-0.37
3.966000	18.34	3.39	8.45	5.95	36.13	-5.52	5.55	-5.98	5.94	-0.01
3.968000	18.34	3.64	8.45	6.16	36.59	-5.54	5.49	-6.03	5.83	-0.26
3.970000	18.28	3.72	8.29	6.16	36.45	-5.41	5.63	-6.22	5.72	-0.29
3.972000	18.23	3.45	8.34	5.86	35.88	-5.33	5.71	-6.20	5.80	-0.01
3.974000	18.20	3.64	8.26	6.00	36.10	-5.46	5.36	-6.14	5.72	-0.53
3.976000	18.37	3.61	8.51	6.14	36.62	-5.52	5.71	-6.14	5.83	-0.12
3.978000	18.42	3.39	8.12	6.30	36.24	-5.57	5.55	-6.42	5.80	-0.64
3.980000	18.04	3.50	8.42	6.14	36.10	-5.46	5.52	-6.31	5.96	-0.29
3.982000	18.23	3.82	8.64	6.14	36.83	-5.44	5.47	-6.22	5.58	-0.62
3.984000	18.31	3.80	8.53	6.08	36.72	-5.46	5.49	-6.09	5.80	-0.26
3.986000	18.34	3.56	8.51	6.22	36.62	-5.46	5.44	-6.20	6.13	-0.09
3.988000	18.56	3.61	8.51	6.11	36.78	-5.41	5.36	-6.06	5.63	-0.48
3.990000	18.23	3.66	8.53	6.30	36.72	-5.38	5.49	-6.22	5.96	-0.15
3.992000	18.17	3.72	8.23	6.30	36.42	-5.57	5.49	-6.09	5.80	-0.37
3.994000	18.50	3.72	8.53	6.19	36.94	-5.57	5.66	-6.03	5.69	-0.26
3.996000	18.37	3.66	8.51	6.16	36.70	-5.63	5.60	-6.31	5.74	-0.59
3.998000	18.31	3.58	8.59	6.00	36.48	-5.33	5.52	-6.28	5.80	-0.29
4.000000	18.28	3.66	8.62	6.05	36.62	-5.63	5.44	-6.25	5.69	-0.75
4.002000	18.20	3.69	8.48	6.16	36.53	-5.35	5.36	-6.28	5.72	-0.56
4.004000	18.26	3.69	8.56	6.33	36.83	-5.52	5.55	-6.17	5.63	-0.51
4.006000	18.34	3.93	8.48	6.30	37.05	-5.52	5.30	-6.14	5.66	-0.70
4.008000	18.39	3.93	8.42	6.33	37.07	-5.41	5.55	-6.03	5.80	-0.09
4.010000	18.20	3.90	8.59	5.95	36.64	-5.44	5.49	-6.25	5.80	-0.40
4.012000	18.06	3.82	8.48	6.08	36.45	-5.52	5.55	-6.17	5.69	-0.45
4.014000	18.45	3.72	8.53	6.43	37.13	-5.49	5.55	-6.01	5.80	-0.15
4.016000	18.31	3.93	8.53	6.11	36.88	-5.41	5.71	-6.39	5.96	-0.12
4.018000	18.20	3.82	8.34	6.03	36.39	-5.63	5.71	-6.01	5.80	-0.12
4.020000	18.39	3.80	8.72	6.35	37.27	-5.49	5.82	-6.20	5.58	-0.29
4.022000	18.17	3.82	8.56	6.33	36.88	-5.52	5.55	-6.14	5.80	-0.31
4.024000	18.26	3.98	8.45	6.33	37.02	-5.35	5.47	-6.44	5.69	-0.64
4.026000	18.31	3.96	8.48	6.33	37.07	-5.60	5.44	-6.01	5.74	-0.42
4.028000	18.28	3.98	8.48	6.43	37.18	-5.46	5.66	-6.31	5.69	-0.42
4.030000	18.26	3.82	8.48	6.27	36.83	-5.54	5.49	-6.28	5.85	-0.48
4.032000	18.28	3.93	8.45	6.27	36.94	-5.41	5.71	-6.25	5.69	-0.26
4.034000	18.04	3.96	8.40	6.41	36.80	-5.49	5.49	-6.22	5.74	-0.48
4.036000	18.23	4.04	8.53	6.35	37.15	-5.57	5.66	-6.22	5.58	-0.56
4.038000	18.34	4.04	8.53	6.41	37.32	-5.38	5.49	-6.17	5.69	-0.37
4.040000	18.69	3.82	8.42	6.30	37.24	-5.52	5.66	-6.20	5.72	-0.34
4.042000	18.34	3.88	8.48	6.24	36.94	-5.68	5.71	-6.28	5.69	-0.56
4.044000	18.20	3.93	8.37	6.33	36.83	-5.79	5.49	-6.42	5.91	-0.81
4.046000	18.26	4.14	8.40	6.24	37.04	-5.76	5.38	-6.20	5.80	-0.78
4.048000	18.34	3.82	8.40	6.38	36.94	-5.49	5.60	-6.03	5.69	-0.23
4.050000	18.50	4.14	8.59	6.49	37.72	-5.41	5.55	-6.14	5.72	-0.29
4.052000	18.34	3.96	8.64	6.49	37.43	-5.33	5.57	-6.03	5.61	-0.18
4.054000	18.34	4.14	8.51	6.46	37.45	-5.35	5.63	-6.14	5.80	-0.07
4.056000	18.45	3.98	8.42	6.60	37.45	-5.60	5.60	-6.14	5.88	-0.26
4.058000	18.34	4.04	8.51	6.35	37.23	-5.41	5.68	-6.31	5.72	-0.31
4.060000	18.50	4.14	8.56	6.35	37.56	-5.44	5.36	-6.20	5.55	-0.73
4.062000	18.31	4.17	8.37	6.33	37.18	-5.65	5.63	-6.28	5.83	-0.48
4.064000	18.15	3.93	8.51	6.43	37.02	-5.41	5.68	-6.20	5.74	-0.18
4.066000	18.45	4.17	8.31	6.54	37.48	-5.57	5.33	-6.20	5.88	-0.56
4.068000	18.34	4.04	8.45	6.41	37.23	-5.65	5.71	-6.25	5.80	-0.40
4.070000	18.34	4.28	8.59	6.41	37.61	-5.52	5.55	-6.03	6.02	0.02
4.072000	18.23	4.09	8.42	6.46	37.20	-5.46	5.27	-6.39	5.83	-0.75
4.074000	18.28	4.25	8.51	6.27	37.31	-5.46	5.41	-6.22	5.74	-0.53
4.076000	18.34	3.74	8.75	6.54	37.38	-5.46	5.66	-6.09	5.58	-0.32
4.078000	18.26	4.25	8.62	6.30	37.42	-5.46	5.66	-6.28	5.85	-0.23
4.080000	18.34	4.09	8.51	6.54	37.48	-5.19	5.38	-6.25	5.63	-0.43
4.082000	18.23	4.04	8.64	6.49	37.40	-5.76	5.60	-6.14	5.80	-0.50
4.084000	18.17	4.25	8.34	6.54	37.31	-5.44	5.38	-5.92	5.80	-0.18
4.086000	18.26	4.04	8.45	6.33	37.07	-5.46	5.49	-6.36	5.96	-0.37
4.088000	18.23	4.44	8.53	6.49	37.69	-5.41	5.38	-6.47	5.61	-0.89
4.090000	18.26	4.12	8.29	6.54	37.20	-5.41	5.49	-6.20	5.61	-0.51
4.092000	18.42	4.25	8.70	6.52	37.89	-5.65	5.33	-6.14	5.58	-0.89
4.094000	18.45	4.09	8.64	6.60	37.78	-5.46	5.57	-6.17	5.63	-0.42
4.096000	18.34	3.98	8.37	6.62	37.32	-5.57	5.57	-6.03	5.91	-0.12
4.098000	18.34	4.20	8.15	6.49	37.18	-5.44	5.49	-6.09	5.80	-0.23
4.100000	18.45	4.14	8.42	6.68	37.70	-5.54	5.33	-6.20	5.69	-0.73
4.102000	18.28	4.28	8.45	6.60	37.61	-5.57	5.33	-6.12	5.88	-0.48
4.104000	18.17	4.09	8.48	6.54	37.29	-5.46	5.52	-6.20	5.80	-0.34
4.106000	18.28	4.36	8.34	6.54	37.53	-5.13	5.52	-6.20	5.72	-0.10
4.108000	18.23	4.28	8.37	6.54	37.42	-5.33	5.60	-6.06	5.85	0.07
4.110000	18.39	4.49	8.37	6.76	38.01	-5.35	5.52	-6.06	5.74	-0.15
4.112000	18.12	4.30	8.53	6.54	37.50	-5.52	5.55	-6.22	5.72	-0.48
4.114000	18.23	4.41	8.48	6.71	37.82	-5.38	5.47	-6.01	5.58	-0.34
4.116000	18.42	4.62	8.51	6.81	38.37	-5.54	5.44	-6.06	5.69	-0.48
4.118000	18.45	4.25	8.26	6.46	37.42	-5.30	5.33	-6.12	5.85	-0.23
4.120000	18.67	4.46	8.59	6.43	38.16	-5.38	5.55	-6.06	5.66	-0.23
4.122000	18.15	4.41	8.64	6.92	38.12	-5.33	5.68	-6.14	5.80	0.01
4.124000	18.28	4.30	8.53	6.54	37.66	-5.49	5.60	-5.95	5.91	0.07
4.126000	18.39	4.25	8.42	6.65	37.72	-5.57	5.49	-6.14	5.77	-0.45
4.128000	18.50	4.52	8.53	6.52	38.07	-5.38	5.55	-6.09	5.88	-0.04
4.130000	18.31	4.41	8.51	6.60	37.83	-5.41	5.49	-6.20	5.91	-0.20
4.132000	18.28	4.54	8.31	6.38	37.52	-5.24	5.60	-6.14	5.69	-0.10
4.134000	18.17	4.54	8.31	6.68	37.71	-5.24	5.49	-6.09	5.66	-0.18
4.136000	18.39	4.60	8.59	6.71	38.29	-5.24	5.49	-6.09	5.91	0.07
4.138000	18.47	4.52	8.72	6.57	38.29	-5.24	5.52	-6.31	5.77	-0.26
4.140000	18.45	4.44	8.48	6.60	37.96	-5.41	5.57	-6.17	5.80	-0.20
4.142000	18.42	4.28	8.70	6.65	38.05	-5.24	5.66	-6.09	5.80	0.12
4.144000	18.42	4.41	8.56	6.95	38.34	-5.33	5.71	-6.22	5.49	-0.34
4.146000	18.47	4.44	8.40	6.65	37.96	-5.19	5.44	-6.14	5.47	-0.43
4.148000	18.50	4.22	8.48	6.60	37.80	-5.41	5.68	-6.25	5.85	-0.12
4.150000	18.45	4.52	8.56	6.76	38.29	-5.13	5.49	-6.14	5.80	0.01
4.152000	18.37	4.28	8.45	6.54	37.64	-5.19	5.55	-6.03	5.80	0.12
4.154000	18.01	4.54	8.53	6.79	37.87	-5.60	5.66	-6.22	5.80	-0.37
4.156000	18.50	4.49	8.31	6.54	37.85	-4.97	5.49	-6.14	5.91	0.29
4.158000	18.39	4.52	8.70	6.73	38.34	-5.24	5.57	-6.17	5.85	0.01
4.160000	18.34	4.52	8.59	6.84	38.29	-4.92	5.82	-5.84	5.69	0.75
4.162000	18.45	4.44	8.45	6.76	38.10	-4.89	5.60	-5.98	6.05	0.78
4.164000	18.53	4.46	8.72	6.90	38.62	-4.75	5.96	-6.06	6.13	1.28
4.166000	18.58	4.57	8.37	6.54	38.07	-4.12	5.74	-6.01	6.24	1.85
4.168000	18.61	4.68	8.40	6.54	38.23	104.42	30.54	-8.39	10.80	137.37
4.170000	20.32	4.46	9.19	6.71	40.68	464.32	248.18	55.83	80.52	848.89
4.172000	125.59	11.98	-11.19	5.35	131.73	637.00	542.96	225.98	333.47	1739.49
4.174000	266.65	126.99	-16.57	63.45	440.54	739.18	749.04	524.93	478.43	2491.70
4.176000	278.14	202.43	5.22	83.60	569.42	922.53	892.31	636.98	589.62	3041.59
4.178000	221.56	186.52	59.43	60.22	527.76	1023.64	1047.33	766.63	693.61	3531.39
4.180000	234.40	222.90	67.97	101.76	627.06	992.23	1066.67	797.81	668.40	3525.28
4.182000	346.87	377.94	142.39	126.82	994.07	889.94	1077.40	818.02	621.93	3407.46
4.184000	389.90	428.11	164.60	148.16	1130.82	795.80	1056.12	813.55	571.15	3236.77
4.186000	391.96	476.84	212.32	132.74	1213.92	726.78	1013.91	785.33	525.89	3052.06
4.188000	341.43	472.40	215.47	103.61	1132.96	705.66	973.82	746.91	501.79	2928.33
4.190000	294.20	435.54	200.64	63.23	993.66	707.30	915.35	696.68	496.26	2815.73
4.192000	264.73	405.87	189.65	48.08	908.37	707.96	842.74	637.25	489.89	2677.97
4.194000	249.38	380.45	183.41	45.72	859.01	717.19	745.99	560.55	481.99	2505.85
4.196000	237.45	356.23	178.00	49.50	821.22	733.44	650.61	502.75	461.42	2348.34
4.198000	227.31	333.99	169.19	53.38	783.91	729.02	581.21	425.31	423.20	2158.85
4.200000	226.35	309.19	157.76	61.71	755.04	705.77	502.73	315.57	380.05	1904.21
4.202000	239.65	286.57	146.27	74.12	746.66	674.55	434.89	224.91	333.38	1667.83
4.204000	257.00	266.12	133.55	93.72	750.44	640.77	362.83	169.71	303.59	1476.98
4.206000	260.79	241.05	119.06	109.64	730.57	619.03	267.10	120.41	283.19	1289.78
4.208000	250.81	215.90	93.05	123.62	683.41	592.78	178.45	68.28	260.63	1100.19
4.210000	240.04	187.30	68.62	126.71	622.70	562.00	123.61	41.79	226.55	954.00
4.212000	232.78	164.60	49.83	123.92	571.16	533.10	81.65	26.93	201.45	843.17
4.214000	237.18	149.72	32.11	126.47	545.50	504.86	57.23	19.83	187.10	769.05
4.216000	247.76	141.51	17.18	136.92	543.40	485.76	39.11	14.70	176.05	715.66
4.218000	249.30	133.84	1.09	144.58	528.84	472.30	29.36	11.24	169.23	682.17
4.220000	245.84	126.14	-9.63	145.69	508.07	460.66	24.61	8.14	165.45	658.90
4.222000	243.83	120.58	-14.44	145.07	495.06	451.68	20.73	6.75	162.14	641.33
4.224000	245.04	118.07	-14.96	144.96	493.13	448.24	19.33	14.34	169.09	651.04
4.226000	246.69	109.14	-15.12	143.06	483.79	445.15	11.59	9.30	157.25	623.31
4.228000	245.34	104.19	-13.98	136.46	472.05	451.71	0.47	3.07	161.06	616.33
4.230000	244.88	104.33	-14.74	138.01	472.49	449.82	1.18	9.43	160.26	620.72
4.232000	244.22	111.62	-15.21	134.67	475.33	448.35	22.63	25.75	158.88	655.63
4.234000	245.32	112.35	-13.87	141.05	484.87	444.49	16.78	28.02	168.18	657.51
4.236000	243.23	114.22	-15.70	139.64	481.41	445.75	22.68	23.25	168.62	660.35
4.238000	241.58	119.32	-15.04	121.01	466.89	448.35	26.69	23.64	169.87	668.58
4.240000	246.28	125.90	-14.77	115.85	473.28	454.90	31.20	29.62	179.75	695.50
4.242000	246.86	132.13	-15.32	111.73	475.42	464.68	40.31	35.95	181.41	722.39
4.244000	247.13	133.14	-14.61	109.47	475.16	474.68	44.87	39.51	184.75	743.85
4.246000	245.48	135.01	-14.93	104.67	470.25	487.32	54.10	45.79	190.11	777.36
4.248000	245.81	138.33	-14.52	98.50	468.14	499.67	63.52	53.44	195.55	812.22
4.250000	247.49	142.42	-13.18	94.73	471.48	510.13	72.86	59.09	200.10	842.22
4.252000	250.37	145.17	-9.19	93.43	479.81	518.43	81.12	64.06	200.35	864.01
4.254000	253.84	146.77	-6.59	94.51	488.56	524.30	86.86	67.46	199.25	877.91
4.256000	256.97	148.24	-3.99	95.16	496.41	529.74	94.36	69.16	196.73	890.04
4.258000	259.94	149.45	-1.75	96.41	504.08	535.37	101.50	71.08	194.75	902.73
4.260000	261.12	150.01	0.49	97.50	509.15	541.13	109.05	72.69	191.27	914.19
4.262000	259.34	148.11	3.61	98.42	509.51	547.66	116.80	75.46	186.52	926.48
4.264000	257.14	147.95	6.40	99.18	510.70	552.05	127.84	79.06	182.76	941.76
4.266000	253.98	145.38	7.22	99.94	506.55	553.31	134.92	79.52	178.65	946.45
4.268000	249.44	141.88	7.36	99.92	498.62	554.21	140.80	77.60	171.69	944.35
4.270000	246.44	140.04	7.58	100.11	494.19	554.87	146.76	76.75	164.23	942.66
4.272000	245.21	138.38	7.99	101.52	493.12	557.54	154.83	76.84	160.42	949.68
4.274000	244.68	138.38	9.05	103.01	495.15	560.63	162.28	77.63	157.30	957.89
4.276000	244.71	138.60	9.74	104.86	497.92	563.33	168.95	76.86	155.40	964.59
4.278000	244.55	139.18	10.61	106.24	500.61	565.85	174.80	77.38	154.76	972.84
4.280000	244.99	139.74	11.54	107.49	503.79	567.38	179.05	78.23	155.04	979.75
4.282000	245.70	141.00	12.94	108.60	508.27	568.17	181.55	78.81	155.43	984.01
4.284000	246.44	142.34	13.89	109.44	512.15	567.87	182.10	78.97	156.39	985.39
4.286000	247.08	143.38	15.02	109.77	515.27	565.96	180.54	79.39	157.75	983.67
4.288000	247.52	145.04	16.19	110.48	519.25	563.96	177.05	79.44	159.60	980.10
4.290000	247.16	146.83	17.23	110.29	521.53	560.77	172.44	79.58	161.61	974.44
4.292000	246.20	147.92	17.72	109.93	521.80	556.61	166.26	79.36	163.76	966.04
4.294000	244.33	148.35	18.16	109.28	520.15	551.86	159.83	79.52	166.08	957.35
4.296000	242.46	148.59	18.16	108.52	517.76	547.27	153.79	79.50	168.85	949.45
4.298000	240.59	148.89	18.60	107.46	515.56	543.64	147.45	79.30	171.25	941.69
4.300000	238.06	148.30	18.60	106.57	511.55	539.30	142.09	79.36	174.23	935.02
4.302000	235.06	147.31	18.52	105.10	506.01	535.47	137.34	79.11	175.78	927.75
4.304000	231.79	145.95	18.19	103.82	499.77	532.17	133.41	79.14	177.46	922.23
4.306000	228.77	144.85	17.83	102.39	493.86	528.92	130.72	78.89	178.62	917.20
4.308000	226.02	143.27	17.31	101.38	488.01	525.94	128.19	78.59	179.86	912.64
4.310000	222.55	142.18	16.60	100.38	481.73	523.98	126.33	78.51	180.30	909.16
4.312000	219.28	140.52	15.86	99.02	474.71	522.34	125.91	78.32	180.28	906.89
4.314000	215.98	138.97	15.40	97.91	468.28	521.33	126.41	78.84	180.22	906.84
4.316000	212.82	137.66	14.50	96.49	461.49	520.75	128.00	78.62	179.61	907.03
4.318000	209.91	136.08	14.00	95.46	455.48	520.42	130.06	78.76	177.98	907.27
4.320000	206.39	134.69	13.13	94.00	448.23	520.59	132.81	78.92	176.66	909.02
4.322000	203.06	133.57	12.53	92.75	441.93	520.56	136.38	79.08	175.06	911.13
4.324000	199.40	132.37	12.09	91.47	435.35	520.78	140.06	79.14	172.79	912.82
4.326000	196.02	131.32	11.62	89.95	428.94	520.70	144.92	79.71	170.72	916.10
4.328000	192.72	130.42	10.97	88.38	422.50	520.48	149.40	80.18	168.68	918.78
4.330000	189.89	129.69	10.64	87.13	417.37	520.64	154.50	81.11	166.77	923.08
4.332000	186.95	129.03	10.28	85.55	411.83	520.37	160.16	82.21	165.12	927.91
4.334000	183.98	128.49	10.50	84.22	407.22	520.18	165.16	83.25	164.23	932.87
4.336000	181.86	128.01	10.45	83.05	403.40	519.28	169.14	84.18	163.07	935.72
4.338000	179.88	127.85	10.61	81.70	400.06	518.27	172.16	85.50	162.63	938.61
4.340000	178.23	128.04	10.72	80.83	397.84	516.44	174.83	86.35	162.30	939.96
4.342000	176.67	128.20	11.05	79.77	395.70	515.02	176.53	87.48	162.63	941.70
4.344000	175.54	128.68	11.54	78.93	394.71	513.19	177.60	88.46	163.05	942.34
4.346000	174.06	129.05	12.20	77.79	393.11	511.11	177.79	88.90	164.10	941.95
4.348000	172.65	129.40	12.83	76.43	391.33	508.93	177.74	89.45	164.79	940.95
4.350000	171.42	129.96	13.26	75.29	389.95	506.69	177.30	89.45	166.00	939.48
4.352000	169.99	130.66	14.28	74.01	388.95	504.97	177.05	89.78	167.66	939.50
4.354000	168.25	131.30	14.85	73.01	387.43	502.62	177.43	90.33	168.82	939.24
4.356000	166.91	131.32	15.54	71.71	385.49	500.40	176.99	90.55	170.03	938.03
4.358000	164.82	131.46	16.19	70.13	382.62	498.30	177.16	91.04	170.03	936.58
4.360000	163.03	131.46	17.01	68.61	380.13	496.03	177.98	91.45	170.53	936.05
4.362000	162.18	131.54	17.70	67.25	378.68	494.26	179.58	92.30	171.03	937.21
4.364000	160.42	131.54	18.54	66.28	376.80	492.62	181.72	93.32	171.11	938.81
4.366000	159.59	131.03	18.71	64.92	374.27	490.76	184.27	94.55	171.05	940.69
4.368000	159.04	130.66	19.36	63.56	372.64	489.12	188.03	95.40	171.11	943.72
4.370000	158.22	130.44	19.47	62.09	370.25	487.29	191.25	96.91	171.00	946.50
4.372000	157.42	129.80	19.86	61.01	368.11	486.31	195.75	98.28	171.08	951.47
4.374000	156.10	129.35	20.08	60.19	365.74	485.38	200.69	99.43	171.36	956.91
4.376000	154.98	128.63	20.35	59.00	362.97	484.86	206.24	101.05	171.94	964.14
4.378000	153.74	127.88	20.40	58.16	360.19	484.75	212.15	102.75	172.68	972.38
4.380000	152.31	127.50	20.57	57.04	357.44	484.34	218.05	104.42	173.79	980.65
4.382000	151.43	126.59	20.49	56.01	354.54	484.45	223.79	106.84	174.78	989.91
4.384000	150.14	125.93	20.68	54.90	351.66	484.78	230.02	109.06	176.11	1000.02
4.386000	149.31	125.18	20.70	53.60	348.81	485.00	236.29	111.11	176.85	1009.30
4.388000	148.18	124.83	20.51	52.37	345.92	484.78	242.14	113.03	177.96	1017.96
4.390000	147.06	124.05	20.57	51.18	342.88	484.43	248.10	115.09	179.14	1026.81
4.392000	145.74	123.52	20.59	49.50	339.37	483.55	252.46	117.31	180.41	1033.79
4.394000	144.89	123.31	20.76	47.92	336.89	482.95	257.24	119.28	181.49	1041.02
4.396000	143.81	122.82	21.17	46.59	334.42	481.64	261.19	120.87	182.35	1046.11
4.398000	142.60	122.48	21.28	45.04	331.42	480.41	264.16	122.52	182.93	1050.07
4.400000	141.28	121.94	21.39	43.69	328.32	478.64	266.77	123.34	183.65	1052.45
4.402000	140.07	121.43	21.50	42.22	325.24	477.11	268.58	124.49	184.28	1054.52
4.404000	139.41	121.49	22.21	40.89	324.02	475.47	270.26	125.76	185.03	1056.56
4.406000	138.81	121.27	22.54	40.16	322.79	473.77	271.41	126.55	185.41	1057.20
